fd_id,customer_id,deposit_amount,interest_rate,maturity_date,fd_status
FD010869,CUST002078,99204.45,7.71,2035-12-13,ACTIVE
FD010870,CUST087009,557193.47,6.07,2033-10-01,ACTIVE
FD010871,CUST008296,680558.0,6.33,2027-04-15,ACTIVE
FD010872,CUST027937,912330.63,6.59,2029-01-16,ACTIVE
FD010873,CUST052365,244544.93,7.4,2032-08-13,CLOSED
FD010874,CUST075692,1958892.82,5.94,2030-03-27,ACTIVE
FD010875,CUST018284,206640.91,5.79,2030-12-31,MATURED
FD010876,CUST066262,2943671.49,5.2,2034-05-02,CLOSED
FD010877,CUST038135,955348.76,5.28,2026-08-25,ACTIVE
FD010878,CUST055232,2951479.77,5.27,2033-07-25,ACTIVE
FD010879,CUST044924,194410.47,6.74,2028-08-17,MATURED
FD010880,CUST008157,2134747.85,6.68,2027-06-26,MATURED
FD010881,CUST071831,1289691.45,7.16,2030-02-14,ACTIVE
FD010882,CUST065958,3863871.51,6.73,2034-08-14,ACTIVE
FD010883,CUST069571,4337247.46,6.21,2029-01-19,ACTIVE
FD010884,CUST045802,708065.33,5.36,2030-12-29,ACTIVE
FD010885,CUST051885,3836510.69,6.81,2032-09-21,CLOSED
FD010886,CUST004610,4572659.51,6.65,2032-02-02,CLOSED
FD010887,CUST084875,1963160.83,5.37,2035-05-01,CLOSED
FD010888,CUST095067,2364361.79,6.01,2034-05-04,MATURED
FD010889,CUST099989,1918491.44,6.82,2032-03-02,ACTIVE
FD010890,CUST005293,842952.39,5.53,2033-10-01,MATURED
FD010891,CUST048169,1598868.39,6.41,2027-04-05,ACTIVE
FD010892,CUST012369,2083795.98,7.81,2028-11-23,CLOSED
FD010893,CUST015994,3973216.08,7.6,2030-09-01,MATURED
FD010894,CUST068563,1111764.09,6.58,2027-05-20,ACTIVE
FD010895,CUST021755,2872688.02,5.28,2034-04-18,ACTIVE
FD010896,CUST036433,319336.06,5.08,2028-01-22,CLOSED
FD010897,CUST024659,1594936.95,6.04,2031-07-05,CLOSED
FD010898,CUST097460,2184220.59,5.56,2036-05-08,CLOSED
FD010899,CUST066063,1610902.28,6.15,2032-01-17,CLOSED
FD010900,CUST091992,3584253.68,5.43,2032-11-10,MATURED
FD010901,CUST071786,3030441.94,5.54,2029-06-17,ACTIVE
FD010902,CUST090704,3350627.27,7.58,2035-02-20,ACTIVE
FD010903,CUST093220,4250990.21,6.72,2027-10-17,ACTIVE
FD010904,CUST039708,1821052.6,7.03,2033-02-04,CLOSED
FD010905,CUST099376,2096387.11,7.08,2030-06-23,CLOSED
FD010906,CUST054832,3030311.11,5.49,2036-07-05,CLOSED
FD010907,CUST069763,4050884.96,7.42,2036-02-13,ACTIVE
FD010908,CUST024562,1697177.84,6.52,2035-03-28,CLOSED
FD010909,CUST013376,1149100.16,7.44,2031-06-13,MATURED
FD010910,CUST009062,1159795.9,6.08,2035-02-25,CLOSED
FD010911,CUST060260,4782665.46,6.0,2031-08-27,ACTIVE
FD010912,CUST065998,4325733.31,7.76,2035-11-28,MATURED
FD010913,CUST038792,3525751.77,7.34,2030-04-15,CLOSED
FD010914,CUST060655,3118873.8,6.96,2030-02-21,ACTIVE
FD010915,CUST038534,1391412.08,6.65,2030-10-14,CLOSED
FD010916,CUST026187,4729556.19,5.07,2026-11-26,ACTIVE
FD010917,CUST067936,4121086.82,7.84,2036-04-01,MATURED
FD010918,CUST016163,1368153.16,5.04,2035-04-24,CLOSED
FD010919,CUST019367,3095962.71,7.78,2027-11-17,CLOSED
FD010920,CUST019203,3792545.73,7.44,2028-10-23,ACTIVE
FD010921,CUST016425,1514708.57,6.33,2034-08-05,MATURED
FD010922,CUST031551,1987435.37,7.44,2032-03-03,ACTIVE
FD010923,CUST029019,4840190.62,7.25,2029-11-30,ACTIVE
FD010924,CUST033602,147958.52,6.22,2030-06-16,CLOSED
FD010925,CUST020945,907656.53,5.73,2036-04-07,CLOSED
FD010926,CUST017997,3547672.16,5.58,2035-07-10,CLOSED
FD010927,CUST007606,79396.12,5.32,2034-11-15,ACTIVE
FD010928,CUST098073,3682420.36,6.26,2030-11-02,CLOSED
FD010929,CUST047315,2292499.33,5.4,2033-09-17,ACTIVE
FD010930,CUST010502,3049584.12,6.16,2035-02-10,MATURED
FD010931,CUST086650,3010152.39,6.53,2035-02-12,MATURED
FD010932,CUST010892,1841398.89,6.96,2029-08-27,CLOSED
FD010933,CUST062487,2676596.48,5.75,2034-07-19,ACTIVE
FD010934,CUST086611,192227.34,5.47,2034-09-26,ACTIVE
FD010935,CUST078551,935009.79,5.77,2035-12-17,CLOSED
FD010936,CUST057385,4630656.47,6.31,2029-10-30,ACTIVE
FD010937,CUST001599,4434715.51,6.82,2036-04-13,ACTIVE
FD010938,CUST088342,3752118.21,6.56,2031-05-01,ACTIVE
FD010939,CUST051394,3765051.24,6.41,2033-06-01,ACTIVE
FD010940,CUST012031,3839194.78,5.69,2027-01-29,MATURED
FD010941,CUST010536,1830746.55,5.71,2035-11-09,CLOSED
FD010942,CUST078030,3090168.97,7.46,2035-01-30,ACTIVE
FD010943,CUST026767,2659875.91,7.2,2033-06-13,ACTIVE
FD010944,CUST046220,4728848.08,6.03,2027-04-11,ACTIVE
FD010945,CUST090984,4150276.92,6.05,2030-03-23,CLOSED
FD010946,CUST062493,591206.13,5.23,2030-03-01,CLOSED
FD010947,CUST077833,3525734.2,6.86,2029-03-05,CLOSED
FD010948,CUST007693,4584830.49,7.9,2033-11-27,CLOSED
FD010949,CUST032620,566604.99,5.29,2028-09-30,CLOSED
FD010950,CUST027480,3344740.38,6.04,2033-02-21,ACTIVE
FD010951,CUST074152,3330773.91,7.19,2036-06-03,ACTIVE
FD010952,CUST080296,1867548.32,6.17,2030-07-06,MATURED
FD010953,CUST095599,4781942.9,6.24,2032-04-22,CLOSED
FD010954,CUST046309,3138606.0,5.84,2028-12-23,CLOSED
FD010955,CUST065780,307709.03,6.82,2034-10-09,ACTIVE
FD010956,CUST089594,4651906.32,5.16,2028-08-15,MATURED
FD010957,CUST094870,3391728.04,7.08,2031-01-21,CLOSED
FD010958,CUST007112,838944.77,7.02,2032-02-26,CLOSED
FD010959,CUST001228,4924102.05,6.46,2027-02-07,ACTIVE
FD010960,CUST030364,3113568.02,6.28,2033-02-04,ACTIVE
FD010961,CUST028520,272976.36,5.55,2031-06-29,CLOSED
FD010962,CUST009992,1567511.8,5.71,2032-05-07,CLOSED
FD010963,CUST072613,2004788.62,5.11,2033-10-29,CLOSED
FD010964,CUST030716,1656909.92,7.98,2034-03-14,ACTIVE
FD010965,CUST078711,1405973.55,7.44,2033-04-04,ACTIVE
FD010966,CUST081232,3728068.0,7.32,2028-07-18,ACTIVE
FD010967,CUST035518,638622.9,5.93,2031-07-05,ACTIVE
FD010968,CUST018058,2575410.32,7.8,2028-05-18,CLOSED
FD010969,CUST037109,2159904.08,6.21,2030-09-17,MATURED
FD010970,CUST004971,4480827.6,5.72,2033-09-06,ACTIVE
FD010971,CUST051137,1941923.01,5.34,2026-08-20,MATURED
FD010972,CUST086437,4198927.88,7.44,2032-06-01,ACTIVE
FD010973,CUST059031,4733424.29,6.93,2033-01-09,MATURED
FD010974,CUST047276,403082.92,7.57,2033-02-23,MATURED
FD010975,CUST076518,156940.32,6.29,2035-08-14,MATURED
FD010976,CUST070555,3814605.79,6.97,2034-07-03,MATURED
FD010977,CUST092461,4116686.83,5.81,2029-05-08,MATURED
FD010978,CUST001957,2086708.29,5.02,2031-04-30,CLOSED
FD010979,CUST008419,3539177.54,7.09,2030-01-02,CLOSED
FD010980,CUST085289,2397306.78,5.42,2033-10-03,ACTIVE
FD010981,CUST088978,1656388.02,7.25,2031-11-05,MATURED
FD010982,CUST016599,4715180.07,5.78,2032-12-04,CLOSED
FD010983,CUST027417,717838.92,6.88,2030-12-02,CLOSED
FD010984,CUST047187,1973944.61,5.42,2026-09-09,CLOSED
FD010985,CUST093216,2847646.52,5.46,2032-09-12,CLOSED
FD010986,CUST077256,4451249.87,6.03,2030-01-29,MATURED
FD010987,CUST038183,4973490.39,6.91,2026-11-15,MATURED
FD010988,CUST089079,454246.53,5.11,2027-12-15,CLOSED
FD010989,CUST008773,1184192.43,5.5,2033-08-23,MATURED
FD010990,CUST031084,4838165.33,6.13,2030-08-14,MATURED
FD010991,CUST031016,3838071.67,5.05,2030-08-15,ACTIVE
FD010992,CUST089119,1083015.45,6.13,2030-12-27,MATURED
FD010993,CUST016210,1762761.03,6.9,2029-01-21,CLOSED
FD010994,CUST046025,1004413.76,7.17,2030-11-29,CLOSED
FD010995,CUST082060,4528505.11,6.61,2035-07-02,CLOSED
FD010996,CUST041890,3837960.78,5.33,2027-08-29,MATURED
FD010997,CUST052942,2800716.13,6.22,2035-09-28,MATURED
FD010998,CUST034643,272501.4,6.56,2036-01-16,CLOSED
FD010999,CUST039218,2615001.13,7.82,2032-11-11,ACTIVE
FD011000,CUST084685,990616.54,7.12,2030-03-31,CLOSED
FD011001,CUST011926,2648151.68,5.98,2035-10-26,MATURED
FD011002,CUST005717,1487432.1,7.34,2033-11-07,MATURED
FD011003,CUST017730,4359482.73,7.62,2033-08-13,ACTIVE
FD011004,CUST002501,1798293.12,7.86,2034-08-10,CLOSED
FD011005,CUST044997,101200.08,6.34,2032-01-23,ACTIVE
FD011006,CUST047534,4885585.37,6.61,2036-02-21,MATURED
FD011007,CUST033443,3873906.39,5.48,2030-07-19,MATURED
FD011008,CUST032902,1663088.74,5.67,2027-12-04,ACTIVE
FD011009,CUST093746,1754887.53,6.14,2029-01-11,CLOSED
FD011010,CUST092586,506402.25,6.48,2033-06-17,ACTIVE
FD011011,CUST017561,945251.9,7.18,2033-04-04,MATURED
FD011012,CUST067396,2173116.88,5.22,2031-02-14,CLOSED
FD011013,CUST063886,606642.94,6.91,2032-02-29,CLOSED
FD011014,CUST032221,2277252.34,7.75,2034-01-22,MATURED
FD011015,CUST055723,1171343.82,7.85,2033-11-20,CLOSED
FD011016,CUST029974,2476219.86,6.04,2031-07-21,ACTIVE
FD011017,CUST019893,3461226.95,5.27,2030-02-21,MATURED
FD011018,CUST080330,4216322.15,6.71,2027-04-06,ACTIVE
FD011019,CUST059020,1819559.38,5.45,2034-12-31,MATURED
FD011020,CUST064272,2865766.49,7.87,2029-05-08,MATURED
FD011021,CUST015546,56994.95,5.3,2033-04-04,CLOSED
FD011022,CUST044279,3120019.01,6.51,2026-12-21,MATURED
FD011023,CUST063437,4377008.55,7.2,2030-09-19,ACTIVE
FD011024,CUST098666,1443635.24,7.98,2028-09-02,CLOSED
FD011025,CUST063485,3149343.4,5.94,2030-05-25,CLOSED
FD011026,CUST069981,3462014.07,6.18,2027-09-16,CLOSED
FD011027,CUST024244,369973.52,7.08,2034-09-11,MATURED
FD011028,CUST014419,4343351.68,7.37,2035-06-17,MATURED
FD011029,CUST011361,2886422.94,5.06,2030-12-16,MATURED
FD011030,CUST063847,783611.64,6.42,2034-06-11,MATURED
FD011031,CUST049850,2214785.82,5.63,2027-12-26,MATURED
FD011032,CUST096598,3697383.17,6.36,2027-01-05,MATURED
FD011033,CUST047700,554299.68,7.63,2033-03-08,MATURED
FD011034,CUST091169,711778.71,7.06,2034-11-10,ACTIVE
FD011035,CUST083696,3044961.37,6.76,2028-08-10,CLOSED
FD011036,CUST016643,552260.93,6.38,2032-03-20,MATURED
FD011037,CUST060015,527288.15,6.47,2029-09-16,ACTIVE
FD011038,CUST015960,3655342.41,6.71,2035-04-14,ACTIVE
FD011039,CUST018963,3185542.51,7.48,2026-12-04,CLOSED
FD011040,CUST030466,2773149.73,7.02,2030-12-25,ACTIVE
FD011041,CUST080797,2168264.68,7.5,2033-12-10,MATURED
FD011042,CUST054758,894472.63,6.96,2028-07-08,CLOSED
FD011043,CUST021715,1457482.81,5.05,2030-09-04,ACTIVE
FD011044,CUST059314,810944.99,6.5,2029-01-27,CLOSED
FD011045,CUST014322,3356501.88,6.38,2031-03-31,ACTIVE
FD011046,CUST090137,3283095.65,7.58,2032-04-30,ACTIVE
FD011047,CUST094488,916217.65,6.2,2027-09-15,ACTIVE
FD011048,CUST076169,1774789.84,7.29,2028-01-15,MATURED
FD011049,CUST029802,3076305.63,5.49,2031-11-19,ACTIVE
FD011050,CUST037450,3655037.62,5.1,2028-08-08,CLOSED
FD011051,CUST022769,4065005.62,5.29,2027-05-18,CLOSED
FD011052,CUST055608,3236937.76,5.67,2033-04-21,ACTIVE
FD011053,CUST041069,600335.46,6.29,2030-09-24,ACTIVE
FD011054,CUST088833,3071325.76,7.65,2034-01-10,MATURED
FD011055,CUST024844,3438521.45,7.62,2035-06-11,MATURED
FD011056,CUST086019,1956181.61,5.23,2033-11-24,MATURED
FD011057,CUST035855,3552110.49,5.46,2031-02-22,MATURED
FD011058,CUST045643,434585.25,7.29,2035-05-15,CLOSED
FD011059,CUST078440,381756.42,7.41,2034-06-19,CLOSED
FD011060,CUST043235,3530668.94,7.16,2034-05-23,ACTIVE
FD011061,CUST092317,4400998.8,5.03,2032-01-28,MATURED
FD011062,CUST000277,4145571.69,7.07,2033-07-11,MATURED
FD011063,CUST015150,3386774.2,6.1,2030-04-15,CLOSED
FD011064,CUST051651,1561340.16,6.96,2026-09-23,CLOSED
FD011065,CUST013136,1975037.52,6.58,2030-08-30,ACTIVE
FD011066,CUST042234,3606083.95,6.66,2031-04-21,CLOSED
FD011067,CUST079527,4217717.89,6.78,2031-06-03,ACTIVE
FD011068,CUST063342,4020794.8,6.2,2035-12-30,MATURED
FD011069,CUST036895,2482519.93,6.08,2029-09-23,ACTIVE
FD011070,CUST009880,2241929.11,5.09,2030-01-09,CLOSED
FD011071,CUST053322,1070952.98,7.62,2027-02-16,CLOSED
FD011072,CUST078566,3067860.17,7.02,2032-11-23,CLOSED
FD011073,CUST097205,4820086.16,6.68,2029-05-10,MATURED
FD011074,CUST045301,1206236.78,5.31,2031-12-15,CLOSED
FD011075,CUST082690,3328126.11,7.81,2029-06-09,ACTIVE
FD011076,CUST095747,1806500.21,5.5,2027-03-05,ACTIVE
FD011077,CUST003393,1708185.62,6.92,2032-11-21,MATURED
FD011078,CUST090307,3571130.76,6.83,2027-01-05,MATURED
FD011079,CUST053446,4948491.97,7.72,2033-07-11,MATURED
FD011080,CUST016962,1040142.1,5.74,2034-01-16,CLOSED
FD011081,CUST039969,879867.28,5.1,2033-06-07,CLOSED
FD011082,CUST070253,2954818.62,5.66,2029-03-18,ACTIVE
FD011083,CUST077352,2429189.4,5.27,2030-05-23,MATURED
FD011084,CUST004913,3588212.2,7.45,2035-01-16,MATURED
FD011085,CUST073247,4903799.69,5.19,2026-10-29,MATURED
FD011086,CUST037863,2776983.95,5.28,2032-05-08,MATURED
FD011087,CUST039476,3391954.06,6.75,2033-04-13,CLOSED
FD011088,CUST081875,3231835.47,6.29,2030-07-24,MATURED
FD011089,CUST046477,2449107.89,7.65,2027-08-06,ACTIVE
FD011090,CUST030840,4333491.41,6.2,2027-10-12,ACTIVE
FD011091,CUST073991,3741623.14,7.34,2033-05-07,ACTIVE
FD011092,CUST044774,3746150.91,6.19,2026-11-09,ACTIVE
FD011093,CUST063975,4316977.33,7.1,2029-04-20,CLOSED
FD011094,CUST090057,1548578.26,6.72,2027-04-09,CLOSED
FD011095,CUST022720,1811375.15,7.13,2028-05-05,MATURED
FD011096,CUST051765,1668705.82,5.31,2027-11-02,ACTIVE
FD011097,CUST092503,1992524.03,6.87,2034-12-06,ACTIVE
FD011098,CUST066430,3991651.59,5.01,2033-02-28,MATURED
FD011099,CUST003908,277008.48,5.09,2031-03-24,MATURED
FD011100,CUST004391,807819.24,7.37,2032-07-03,ACTIVE
FD011101,CUST074999,2082247.84,5.33,2026-09-05,CLOSED
FD011102,CUST000972,3932592.2,5.43,2034-09-28,CLOSED
FD011103,CUST077713,1935461.57,7.72,2031-12-19,CLOSED
FD011104,CUST019395,1952094.79,7.82,2034-10-18,MATURED
FD011105,CUST085144,1806625.0,5.27,2031-08-16,CLOSED
FD011106,CUST094138,2242351.14,6.61,2033-06-29,ACTIVE
FD011107,CUST085016,118425.3,8.0,2028-11-17,CLOSED
FD011108,CUST074332,1301625.68,7.7,2031-07-29,ACTIVE
FD011109,CUST074849,1692817.84,5.92,2026-12-08,ACTIVE
FD011110,CUST011086,2595926.47,7.19,2029-05-07,MATURED
FD011111,CUST043517,907690.98,7.81,2031-12-08,MATURED
FD011112,CUST093070,1946042.05,5.69,2033-10-16,CLOSED
FD011113,CUST066041,2926770.71,5.47,2029-10-19,CLOSED
FD011114,CUST069237,4705716.85,7.24,2031-12-22,CLOSED
FD011115,CUST010293,3335590.11,7.78,2034-10-22,MATURED
FD011116,CUST078857,3255293.64,7.4,2029-05-21,MATURED
FD011117,CUST085606,711265.93,7.33,2036-06-19,ACTIVE
FD011118,CUST073264,2708397.49,5.21,2033-06-01,MATURED
FD011119,CUST022455,1947523.42,7.94,2031-03-10,CLOSED
FD011120,CUST043468,1538233.43,5.01,2033-12-10,ACTIVE
FD011121,CUST075624,2256866.25,7.14,2034-01-23,MATURED
FD011122,CUST023547,843258.24,7.97,2031-07-11,ACTIVE
FD011123,CUST038216,2797980.22,6.93,2036-03-14,MATURED
FD011124,CUST035208,450534.13,5.99,2027-10-10,CLOSED
FD011125,CUST049984,754234.43,5.65,2032-09-25,ACTIVE
FD011126,CUST058962,2065737.83,6.92,2028-09-23,MATURED
FD011127,CUST049052,3478243.43,7.73,2036-03-01,ACTIVE
FD011128,CUST051592,4775966.03,5.38,2036-04-11,ACTIVE
FD011129,CUST085773,4188763.65,7.23,2028-06-07,ACTIVE
FD011130,CUST096045,3343345.12,7.55,2026-12-07,MATURED
FD011131,CUST090518,2879346.21,7.42,2030-10-04,ACTIVE
FD011132,CUST059899,3529123.91,6.01,2032-05-04,MATURED
FD011133,CUST097438,3312126.58,7.49,2029-02-07,ACTIVE
FD011134,CUST010232,2003450.95,7.34,2036-02-06,MATURED
FD011135,CUST001429,191572.55,6.34,2033-01-28,ACTIVE
FD011136,CUST095944,2399134.73,6.34,2032-07-27,MATURED
FD011137,CUST057174,3700570.04,6.12,2029-10-03,ACTIVE
FD011138,CUST032440,1788005.03,7.37,2034-11-22,CLOSED
FD011139,CUST068602,4156657.47,6.08,2032-04-23,ACTIVE
FD011140,CUST026844,19416.33,5.8,2027-12-14,ACTIVE
FD011141,CUST059415,162666.17,5.81,2033-06-30,MATURED
FD011142,CUST007981,2049171.35,5.37,2032-03-28,CLOSED
FD011143,CUST034055,2236775.06,7.87,2034-03-12,ACTIVE
FD011144,CUST029215,3734072.13,6.62,2027-05-11,ACTIVE
FD011145,CUST058525,4075868.68,6.07,2035-01-04,CLOSED
FD011146,CUST099489,2935985.34,6.12,2035-08-31,CLOSED
FD011147,CUST048612,4044023.99,6.68,2027-09-25,CLOSED
FD011148,CUST044640,4297137.49,5.19,2033-01-16,MATURED
FD011149,CUST069157,327054.19,6.86,2028-09-14,MATURED
FD011150,CUST039003,1211817.55,5.7,2036-04-06,MATURED
FD011151,CUST029768,195292.24,6.34,2029-08-26,MATURED
FD011152,CUST019628,1068322.0,6.37,2033-12-23,MATURED
FD011153,CUST047494,2656769.36,5.54,2028-08-24,CLOSED
FD011154,CUST055934,2547439.71,6.13,2031-01-13,MATURED
FD011155,CUST076970,1271467.94,7.16,2030-11-07,MATURED
FD011156,CUST063697,1617729.23,5.3,2035-01-06,MATURED
FD011157,CUST052154,2187706.79,5.05,2026-10-26,CLOSED
FD011158,CUST047982,1803771.21,5.24,2028-09-30,ACTIVE
FD011159,CUST064883,646583.45,5.29,2029-12-16,ACTIVE
FD011160,CUST043767,1865377.44,7.43,2030-07-07,MATURED
FD011161,CUST024483,4097841.36,7.07,2030-04-14,MATURED
FD011162,CUST077543,4299188.04,6.92,2032-11-20,ACTIVE
FD011163,CUST074584,1646749.65,5.35,2027-08-21,CLOSED
FD011164,CUST019873,2450054.77,5.74,2036-01-08,ACTIVE
FD011165,CUST038117,3103613.82,7.94,2034-08-31,CLOSED
FD011166,CUST073316,4627103.76,6.05,2032-11-14,CLOSED
FD011167,CUST066873,968942.0,6.81,2028-03-30,ACTIVE
FD011168,CUST082735,1726134.79,5.97,2027-06-22,CLOSED
FD011169,CUST025060,851343.33,6.07,2036-01-07,ACTIVE
FD011170,CUST039718,2720089.66,7.31,2036-04-29,ACTIVE
FD011171,CUST078038,680690.8,7.51,2027-03-12,CLOSED
FD011172,CUST036845,2061934.43,6.13,2027-09-10,MATURED
FD011173,CUST001160,494032.29,5.86,2035-10-06,CLOSED
FD011174,CUST017609,4114675.47,7.32,2030-07-14,ACTIVE
FD011175,CUST084018,2509266.38,8.0,2036-07-06,MATURED
FD011176,CUST001268,1459075.5,5.95,2028-11-15,MATURED
FD011177,CUST099913,1493228.01,5.02,2028-12-18,ACTIVE
FD011178,CUST055835,986614.07,6.46,2033-09-13,ACTIVE
FD011179,CUST069261,1194113.34,5.16,2032-04-03,ACTIVE
FD011180,CUST004458,2934285.61,6.62,2027-10-01,CLOSED
FD011181,CUST076700,1801296.63,6.77,2028-05-30,ACTIVE
FD011182,CUST056983,4984053.66,7.01,2031-10-31,ACTIVE
FD011183,CUST071695,1859035.33,6.22,2034-03-27,MATURED
FD011184,CUST074836,3480035.61,6.08,2028-12-10,CLOSED
FD011185,CUST067390,4779595.5,6.86,2032-11-11,CLOSED
FD011186,CUST070812,168295.37,6.29,2030-03-14,CLOSED
FD011187,CUST063677,3835761.27,5.51,2027-04-05,MATURED
FD011188,CUST092010,349857.35,6.9,2036-03-24,MATURED
FD011189,CUST086195,3603911.01,7.91,2033-09-03,ACTIVE
FD011190,CUST067569,4893643.33,6.3,2036-04-15,MATURED
FD011191,CUST018538,4923249.69,6.8,2031-05-22,MATURED
FD011192,CUST046960,445588.47,6.05,2035-03-08,MATURED
FD011193,CUST087785,1732138.73,6.36,2032-06-26,MATURED
FD011194,CUST089449,538357.18,5.91,2036-01-04,ACTIVE
FD011195,CUST064737,3888502.12,5.23,2033-08-18,ACTIVE
FD011196,CUST072767,4036878.01,7.65,2030-05-26,MATURED
FD011197,CUST020249,3249605.14,6.38,2032-04-16,CLOSED
FD011198,CUST049183,3653131.19,5.24,2030-04-26,MATURED
FD011199,CUST091315,2068531.21,7.96,2032-01-21,MATURED
FD011200,CUST016115,1246846.7,7.16,2027-12-06,ACTIVE
FD011201,CUST014546,1176320.16,5.47,2032-08-12,CLOSED
FD011202,CUST061797,3221475.35,5.45,2035-10-21,ACTIVE
FD011203,CUST071844,2948092.54,5.36,2034-10-12,CLOSED
FD011204,CUST047703,3335006.34,7.37,2033-09-22,CLOSED
FD011205,CUST085690,1220658.63,5.98,2032-07-01,ACTIVE
FD011206,CUST025512,1539464.44,5.31,2030-11-11,ACTIVE
FD011207,CUST096488,2358294.47,6.93,2030-08-29,ACTIVE
FD011208,CUST050481,1957279.82,6.17,2029-08-31,ACTIVE
FD011209,CUST058060,1285013.37,7.8,2035-11-17,ACTIVE
FD011210,CUST046256,4752793.03,5.22,2036-06-17,ACTIVE
FD011211,CUST030837,4212232.27,5.14,2028-03-02,ACTIVE
FD011212,CUST030256,4527299.24,5.0,2026-10-09,CLOSED
FD011213,CUST013644,483590.02,6.73,2036-06-23,MATURED
FD011214,CUST089433,2945158.2,5.43,2032-02-10,CLOSED
FD011215,CUST027914,284345.17,7.53,2034-06-24,CLOSED
FD011216,CUST041628,2839371.8,7.45,2028-03-06,MATURED
FD011217,CUST095651,4919683.91,5.9,2031-04-05,ACTIVE
FD011218,CUST087799,2344995.53,7.69,2031-08-03,ACTIVE
FD011219,CUST060366,798302.54,7.22,2030-01-19,ACTIVE
FD011220,CUST070572,3099063.39,5.76,2035-06-26,CLOSED
FD011221,CUST021757,1280938.81,7.17,2034-05-25,MATURED
FD011222,CUST012478,3486143.73,7.88,2032-03-24,CLOSED
FD011223,CUST035434,3239251.44,7.87,2032-04-15,MATURED
FD011224,CUST094848,1744471.41,7.75,2031-01-19,ACTIVE
FD011225,CUST053504,1481008.47,5.05,2032-01-29,CLOSED
FD011226,CUST048737,2940399.46,5.96,2031-05-07,CLOSED
FD011227,CUST001568,417463.32,5.34,2028-11-30,MATURED
FD011228,CUST041863,4391434.9,7.09,2030-04-17,CLOSED
FD011229,CUST043088,994389.79,7.76,2028-03-27,CLOSED
FD011230,CUST074095,4888821.16,7.21,2026-10-27,MATURED
FD011231,CUST001239,3363147.45,6.87,2032-05-18,CLOSED
FD011232,CUST006695,1436378.14,7.39,2033-08-22,CLOSED
FD011233,CUST005437,254579.9,7.22,2030-09-01,MATURED
FD011234,CUST050693,687730.4,6.35,2030-03-03,CLOSED
FD011235,CUST016944,2671954.94,5.93,2034-12-21,ACTIVE
FD011236,CUST017889,3016504.38,5.83,2031-06-18,CLOSED
FD011237,CUST002120,615583.17,6.17,2029-06-01,CLOSED
FD011238,CUST025302,2684193.9,6.81,2029-09-16,ACTIVE
FD011239,CUST060417,1643204.03,7.74,2034-04-07,ACTIVE
FD011240,CUST074904,4722554.52,6.81,2030-09-22,ACTIVE
FD011241,CUST052612,1832378.7,7.64,2033-04-18,CLOSED
FD011242,CUST015685,4793761.82,6.28,2034-10-23,CLOSED
FD011243,CUST060168,4678492.37,7.88,2031-01-14,ACTIVE
FD011244,CUST070632,558770.65,7.33,2028-05-31,ACTIVE
FD011245,CUST071312,3216429.08,6.88,2035-01-18,ACTIVE
FD011246,CUST058915,4222458.02,6.59,2033-11-13,CLOSED
FD011247,CUST027309,1953745.51,5.83,2033-01-29,ACTIVE
FD011248,CUST088158,2168215.86,5.03,2036-05-13,CLOSED
FD011249,CUST001877,3691149.25,6.03,2030-08-04,ACTIVE
FD011250,CUST037317,1282565.82,5.8,2029-12-08,ACTIVE
FD011251,CUST006073,3581583.55,7.93,2036-04-03,MATURED
FD011252,CUST054147,2065768.75,6.45,2032-09-07,MATURED
FD011253,CUST054379,1453533.42,5.64,2027-07-10,CLOSED
FD011254,CUST001869,703810.54,7.64,2027-02-04,ACTIVE
FD011255,CUST037315,3862210.14,5.77,2036-01-03,MATURED
FD011256,CUST034979,3617093.72,6.42,2034-06-05,MATURED
FD011257,CUST075472,1550634.61,7.17,2028-03-14,CLOSED
FD011258,CUST055073,2036898.02,6.48,2034-10-02,ACTIVE
FD011259,CUST034116,110424.91,5.01,2033-07-06,MATURED
FD011260,CUST027881,3614030.42,7.94,2032-05-22,CLOSED
FD011261,CUST004378,1963957.85,5.81,2026-10-02,CLOSED
FD011262,CUST063239,3668798.93,6.41,2031-12-17,CLOSED
FD011263,CUST089869,3408046.45,7.33,2034-06-10,MATURED
FD011264,CUST014591,3736630.68,7.9,2030-01-26,CLOSED
FD011265,CUST092200,2563573.07,6.02,2028-09-17,ACTIVE
FD011266,CUST054019,4298997.39,7.96,2030-08-24,ACTIVE
FD011267,CUST059255,494529.6,5.61,2034-04-02,ACTIVE
FD011268,CUST012185,270428.51,5.45,2033-02-13,ACTIVE
FD011269,CUST093506,3267262.42,7.02,2035-06-04,ACTIVE
FD011270,CUST024252,2009225.12,5.88,2027-04-17,ACTIVE
FD011271,CUST030524,440688.47,5.42,2029-02-17,ACTIVE
FD011272,CUST070525,3559622.67,6.16,2028-03-10,MATURED
FD011273,CUST004826,3451450.84,7.22,2028-08-24,ACTIVE
FD011274,CUST013040,4459035.57,5.54,2035-07-23,ACTIVE
FD011275,CUST098459,2663467.08,6.28,2035-12-21,MATURED
FD011276,CUST066815,216442.79,7.76,2034-07-11,ACTIVE
FD011277,CUST076621,4102661.34,5.05,2036-03-12,CLOSED
FD011278,CUST065244,3049921.78,5.04,2030-11-07,MATURED
FD011279,CUST031428,3899056.0,7.3,2033-12-12,ACTIVE
FD011280,CUST084840,4117471.51,7.26,2029-01-11,CLOSED
