card_id,account_id,card_type,network,issue_date,expiry_date,card_status
CARD041141,ACC0115827,Credit,Mastercard,2019-09-24,2029-03-01,ACTIVE
CARD041142,ACC0051583,Debit,Mastercard,2020-09-24,2029-07-16,EXPIRED
CARD041143,ACC0134646,Debit,Visa,2021-02-01,2030-11-29,ACTIVE
CARD041144,ACC0027395,Debit,RuPay,2019-08-19,2029-09-27,BLOCKED
CARD041145,ACC0087576,Credit,RuPay,2022-11-14,2031-04-06,EXPIRED
CARD041146,ACC0167667,Credit,Mastercard,2024-05-15,2029-11-26,ACTIVE
CARD041147,ACC0133683,Credit,RuPay,2019-10-05,2028-01-21,EXPIRED
CARD041148,ACC0035607,Credit,Visa,2024-08-21,2031-12-25,EXPIRED
CARD041149,ACC0129596,Credit,RuPay,2022-02-14,2028-05-23,ACTIVE
CARD041150,ACC0133978,Debit,Visa,2022-04-27,2031-07-16,EXPIRED
CARD041151,ACC0092878,Credit,Mastercard,2021-11-14,2028-06-24,BLOCKED
CARD041152,ACC0169104,Debit,Mastercard,2019-09-08,2030-04-15,ACTIVE
CARD041153,ACC0065040,Debit,Mastercard,2025-06-07,2032-05-02,EXPIRED
CARD041154,ACC0111851,Debit,Visa,2025-03-18,2031-05-10,EXPIRED
CARD041155,ACC0146398,Debit,Mastercard,2020-08-23,2030-08-11,EXPIRED
CARD041156,ACC0084102,Debit,Visa,2019-12-18,2029-01-08,BLOCKED
CARD041157,ACC0001985,Credit,Visa,2022-09-03,2030-05-06,EXPIRED
CARD041158,ACC0035224,Credit,Mastercard,2021-04-06,2029-04-18,EXPIRED
CARD041159,ACC0047428,Debit,Visa,2023-07-05,2028-08-19,ACTIVE
CARD041160,ACC0173711,Credit,RuPay,2023-03-14,2027-07-30,ACTIVE
CARD041161,ACC0167432,Credit,Mastercard,2020-08-09,2028-03-01,ACTIVE
CARD041162,ACC0000183,Credit,RuPay,2023-05-10,2031-03-17,ACTIVE
CARD041163,ACC0134556,Credit,Visa,2021-07-26,2029-09-06,BLOCKED
CARD041164,ACC0165151,Credit,Visa,2023-05-05,2028-09-20,EXPIRED
CARD041165,ACC0156130,Credit,RuPay,2020-04-17,2027-12-15,EXPIRED
CARD041166,ACC0092370,Debit,Visa,2020-01-02,2030-06-08,ACTIVE
CARD041167,ACC0097904,Credit,RuPay,2024-07-09,2031-06-13,BLOCKED
CARD041168,ACC0015238,Debit,Mastercard,2021-11-17,2030-11-18,EXPIRED
CARD041169,ACC0160350,Credit,RuPay,2022-04-09,2030-06-12,BLOCKED
CARD041170,ACC0050318,Debit,Visa,2025-02-07,2028-09-26,EXPIRED
CARD041171,ACC0078031,Credit,Visa,2020-09-07,2027-07-27,EXPIRED
CARD041172,ACC0060945,Debit,Mastercard,2019-02-10,2028-02-25,EXPIRED
CARD041173,ACC0086205,Credit,Mastercard,2024-11-11,2032-06-24,BLOCKED
CARD041174,ACC0104192,Credit,RuPay,2019-08-06,2031-09-03,BLOCKED
CARD041175,ACC0019816,Credit,Mastercard,2022-08-24,2029-08-17,BLOCKED
CARD041176,ACC0070476,Credit,Visa,2023-06-23,2028-01-15,BLOCKED
CARD041177,ACC0029431,Debit,Mastercard,2018-08-17,2028-12-06,BLOCKED
CARD041178,ACC0172745,Credit,Visa,2023-05-11,2030-01-28,ACTIVE
CARD041179,ACC0074127,Debit,Visa,2024-11-26,2029-08-27,EXPIRED
CARD041180,ACC0156308,Debit,Visa,2019-08-24,2027-08-07,ACTIVE
CARD041181,ACC0112313,Debit,Visa,2024-01-05,2031-06-08,ACTIVE
CARD041182,ACC0006156,Debit,Mastercard,2025-07-10,2032-01-14,ACTIVE
CARD041183,ACC0149806,Credit,Mastercard,2022-06-09,2032-07-06,BLOCKED
CARD041184,ACC0173400,Credit,Mastercard,2020-02-05,2031-06-20,BLOCKED
CARD041185,ACC0066219,Debit,Mastercard,2025-04-20,2028-10-24,EXPIRED
CARD041186,ACC0141203,Credit,Mastercard,2024-04-09,2028-03-31,EXPIRED
CARD041187,ACC0123208,Debit,Visa,2022-06-14,2028-01-10,BLOCKED
CARD041188,ACC0045999,Credit,Visa,2024-06-15,2031-08-05,BLOCKED
CARD041189,ACC0075791,Debit,Visa,2021-02-07,2030-01-10,ACTIVE
CARD041190,ACC0195681,Debit,Mastercard,2021-11-11,2029-08-19,ACTIVE
CARD041191,ACC0173941,Credit,Visa,2023-11-25,2027-10-13,BLOCKED
CARD041192,ACC0132795,Debit,RuPay,2025-03-06,2030-10-16,EXPIRED
CARD041193,ACC0008783,Credit,Visa,2022-07-13,2029-04-13,BLOCKED
CARD041194,ACC0093282,Debit,Visa,2022-12-27,2030-12-20,BLOCKED
CARD041195,ACC0188363,Debit,RuPay,2022-03-19,2027-09-10,EXPIRED
CARD041196,ACC0019848,Debit,Mastercard,2022-05-27,2031-08-23,BLOCKED
CARD041197,ACC0112160,Debit,Visa,2023-01-16,2030-01-07,BLOCKED
CARD041198,ACC0048205,Credit,RuPay,2022-12-22,2029-12-30,EXPIRED
CARD041199,ACC0068374,Debit,Mastercard,2019-07-23,2029-12-20,BLOCKED
CARD041200,ACC0163936,Debit,Visa,2018-10-03,2030-06-26,ACTIVE
CARD041201,ACC0017103,Debit,Mastercard,2019-11-01,2031-01-23,EXPIRED
CARD041202,ACC0035495,Debit,Visa,2025-06-22,2031-10-22,EXPIRED
CARD041203,ACC0021790,Debit,Mastercard,2021-07-30,2030-06-10,ACTIVE
CARD041204,ACC0183251,Debit,Mastercard,2024-12-23,2030-03-31,EXPIRED
CARD041205,ACC0009488,Credit,Mastercard,2024-08-27,2028-10-10,BLOCKED
CARD041206,ACC0029224,Credit,RuPay,2019-10-19,2031-11-18,EXPIRED
CARD041207,ACC0182923,Credit,Mastercard,2021-05-22,2030-04-08,EXPIRED
CARD041208,ACC0164209,Credit,RuPay,2023-12-21,2031-09-04,EXPIRED
CARD041209,ACC0194473,Credit,Mastercard,2023-07-29,2031-03-03,EXPIRED
CARD041210,ACC0157207,Debit,Visa,2020-08-03,2028-03-08,BLOCKED
CARD041211,ACC0105669,Debit,Mastercard,2024-09-10,2027-10-30,ACTIVE
CARD041212,ACC0064145,Debit,Mastercard,2024-03-17,2031-12-11,ACTIVE
CARD041213,ACC0195537,Debit,Visa,2019-06-16,2029-07-31,EXPIRED
CARD041214,ACC0134575,Credit,Mastercard,2021-03-31,2031-09-07,ACTIVE
CARD041215,ACC0004296,Debit,Visa,2020-02-22,2028-01-30,BLOCKED
CARD041216,ACC0093789,Credit,RuPay,2025-03-15,2032-02-01,ACTIVE
CARD041217,ACC0141669,Debit,RuPay,2020-02-26,2031-05-27,EXPIRED
CARD041218,ACC0025262,Credit,Visa,2022-09-22,2030-12-15,ACTIVE
CARD041219,ACC0161169,Credit,Visa,2025-01-28,2031-01-31,EXPIRED
CARD041220,ACC0117377,Debit,RuPay,2020-07-30,2031-01-10,EXPIRED
CARD041221,ACC0040520,Credit,RuPay,2024-11-17,2027-10-21,EXPIRED
CARD041222,ACC0015840,Debit,RuPay,2018-09-23,2029-02-28,EXPIRED
CARD041223,ACC0021764,Credit,Visa,2021-02-04,2029-08-08,EXPIRED
CARD041224,ACC0021171,Debit,Visa,2024-03-12,2028-07-16,EXPIRED
CARD041225,ACC0006748,Credit,Visa,2019-06-03,2029-03-01,ACTIVE
CARD041226,ACC0168570,Credit,RuPay,2021-09-08,2028-04-13,ACTIVE
CARD041227,ACC0066866,Debit,Mastercard,2023-11-12,2032-06-12,BLOCKED
CARD041228,ACC0067630,Credit,RuPay,2022-11-01,2032-01-04,BLOCKED
CARD041229,ACC0099348,Debit,Visa,2021-08-09,2029-05-04,BLOCKED
CARD041230,ACC0197644,Debit,RuPay,2024-08-07,2029-08-21,EXPIRED
CARD041231,ACC0034286,Debit,RuPay,2022-06-17,2029-08-26,EXPIRED
CARD041232,ACC0038920,Debit,Mastercard,2021-10-07,2027-08-15,ACTIVE
CARD041233,ACC0153305,Credit,RuPay,2022-10-30,2030-10-08,BLOCKED
CARD041234,ACC0155567,Debit,Mastercard,2019-08-06,2027-10-15,BLOCKED
CARD041235,ACC0189261,Credit,Mastercard,2023-12-21,2029-03-15,ACTIVE
CARD041236,ACC0095767,Credit,Mastercard,2018-09-13,2032-04-20,EXPIRED
CARD041237,ACC0040151,Credit,RuPay,2020-09-22,2029-01-31,ACTIVE
CARD041238,ACC0163555,Debit,RuPay,2024-11-17,2032-03-06,BLOCKED
CARD041239,ACC0125900,Credit,RuPay,2024-11-21,2031-10-20,EXPIRED
CARD041240,ACC0166156,Debit,RuPay,2020-02-25,2028-09-06,BLOCKED
CARD041241,ACC0106380,Debit,Visa,2023-12-24,2030-04-27,BLOCKED
CARD041242,ACC0149826,Credit,Visa,2024-09-18,2031-02-18,BLOCKED
CARD041243,ACC0192963,Debit,Mastercard,2025-07-16,2032-07-12,ACTIVE
CARD041244,ACC0087038,Debit,RuPay,2019-01-29,2029-07-25,ACTIVE
CARD041245,ACC0128239,Debit,Mastercard,2022-10-01,2029-03-23,BLOCKED
CARD041246,ACC0134693,Credit,Mastercard,2020-12-06,2030-05-05,EXPIRED
CARD041247,ACC0031324,Debit,Mastercard,2020-08-04,2030-04-04,EXPIRED
CARD041248,ACC0060750,Credit,RuPay,2019-07-04,2030-12-28,ACTIVE
CARD041249,ACC0047559,Debit,RuPay,2024-10-24,2028-09-29,EXPIRED
CARD041250,ACC0179562,Credit,Mastercard,2018-08-16,2030-04-14,BLOCKED
CARD041251,ACC0190028,Credit,RuPay,2021-03-03,2029-06-20,ACTIVE
CARD041252,ACC0055813,Credit,Visa,2021-06-20,2029-12-23,EXPIRED
CARD041253,ACC0160253,Debit,RuPay,2019-12-05,2029-03-10,ACTIVE
CARD041254,ACC0051606,Credit,Mastercard,2025-06-26,2027-07-22,BLOCKED
CARD041255,ACC0065851,Debit,RuPay,2024-09-18,2030-07-24,BLOCKED
CARD041256,ACC0150303,Debit,Mastercard,2019-12-29,2029-12-25,ACTIVE
CARD041257,ACC0035031,Debit,RuPay,2021-05-13,2028-12-14,ACTIVE
CARD041258,ACC0118816,Credit,Visa,2023-08-21,2030-09-15,ACTIVE
CARD041259,ACC0136276,Debit,Visa,2022-04-19,2030-03-20,BLOCKED
CARD041260,ACC0166327,Debit,Visa,2020-09-10,2029-11-03,ACTIVE
CARD041261,ACC0000498,Credit,Mastercard,2022-01-31,2029-06-19,BLOCKED
CARD041262,ACC0192721,Debit,Mastercard,2025-05-13,2032-01-04,EXPIRED
CARD041263,ACC0170051,Credit,Mastercard,2018-12-30,2031-10-05,ACTIVE
CARD041264,ACC0038479,Credit,Visa,2020-11-11,2028-12-10,BLOCKED
CARD041265,ACC0128726,Debit,Visa,2024-07-01,2032-06-19,ACTIVE
CARD041266,ACC0054921,Debit,Visa,2023-08-18,2030-03-07,EXPIRED
CARD041267,ACC0158555,Debit,Visa,2022-07-16,2030-12-12,ACTIVE
CARD041268,ACC0063168,Debit,RuPay,2020-09-06,2029-05-03,BLOCKED
CARD041269,ACC0151157,Debit,RuPay,2021-01-25,2028-04-25,ACTIVE
CARD041270,ACC0093634,Debit,Visa,2022-09-25,2031-07-25,EXPIRED
CARD041271,ACC0042480,Debit,Mastercard,2018-11-18,2031-01-16,ACTIVE
CARD041272,ACC0188501,Debit,RuPay,2021-09-12,2029-01-22,EXPIRED
CARD041273,ACC0150647,Debit,RuPay,2022-08-04,2031-10-28,EXPIRED
CARD041274,ACC0033375,Credit,Mastercard,2018-10-20,2030-12-31,BLOCKED
CARD041275,ACC0151023,Credit,Mastercard,2022-03-23,2028-09-02,EXPIRED
CARD041276,ACC0061221,Debit,Mastercard,2021-03-20,2027-11-14,BLOCKED
CARD041277,ACC0173041,Debit,Mastercard,2021-09-19,2028-09-06,EXPIRED
CARD041278,ACC0004135,Credit,RuPay,2023-10-18,2032-03-31,ACTIVE
CARD041279,ACC0150546,Debit,RuPay,2022-10-21,2031-03-15,BLOCKED
CARD041280,ACC0003754,Debit,Mastercard,2024-05-02,2032-03-22,BLOCKED
CARD041281,ACC0044190,Credit,RuPay,2020-12-06,2028-11-27,EXPIRED
CARD041282,ACC0074191,Debit,Visa,2018-10-26,2030-09-02,ACTIVE
CARD041283,ACC0094356,Credit,RuPay,2020-11-08,2028-07-02,ACTIVE
CARD041284,ACC0159235,Credit,Visa,2025-07-05,2028-08-03,EXPIRED
CARD041285,ACC0170434,Credit,Visa,2018-11-27,2031-09-06,EXPIRED
CARD041286,ACC0150196,Credit,Mastercard,2019-10-21,2028-07-13,EXPIRED
CARD041287,ACC0113363,Debit,Visa,2021-11-29,2031-10-25,BLOCKED
CARD041288,ACC0037614,Debit,Mastercard,2023-11-04,2030-01-21,ACTIVE
CARD041289,ACC0101966,Debit,Mastercard,2023-06-24,2029-08-07,EXPIRED
CARD041290,ACC0057123,Debit,Mastercard,2025-04-24,2029-11-19,BLOCKED
CARD041291,ACC0135667,Credit,RuPay,2020-12-25,2031-01-14,ACTIVE
CARD041292,ACC0072167,Credit,Mastercard,2018-09-06,2030-06-12,BLOCKED
CARD041293,ACC0113497,Credit,RuPay,2020-03-21,2028-06-11,BLOCKED
CARD041294,ACC0047078,Debit,RuPay,2025-06-26,2029-01-24,ACTIVE
CARD041295,ACC0185152,Credit,RuPay,2018-11-21,2029-07-10,BLOCKED
CARD041296,ACC0059737,Credit,Mastercard,2019-06-05,2031-03-21,ACTIVE
CARD041297,ACC0103082,Debit,RuPay,2025-07-15,2029-11-18,ACTIVE
CARD041298,ACC0101373,Debit,RuPay,2023-07-13,2029-02-12,ACTIVE
CARD041299,ACC0102054,Debit,RuPay,2019-01-21,2029-01-26,ACTIVE
CARD041300,ACC0011663,Debit,RuPay,2023-03-14,2027-12-29,ACTIVE
CARD041301,ACC0095820,Credit,Mastercard,2023-11-16,2030-01-04,BLOCKED
CARD041302,ACC0080616,Debit,RuPay,2020-09-04,2027-09-26,BLOCKED
CARD041303,ACC0159595,Debit,Visa,2021-09-25,2028-02-08,EXPIRED
CARD041304,ACC0004879,Debit,Mastercard,2024-12-27,2031-08-30,EXPIRED
CARD041305,ACC0181660,Debit,RuPay,2019-06-19,2031-07-14,BLOCKED
CARD041306,ACC0197471,Debit,RuPay,2018-09-02,2030-02-13,BLOCKED
CARD041307,ACC0037578,Credit,Visa,2024-06-18,2031-11-06,BLOCKED
CARD041308,ACC0059064,Debit,RuPay,2023-07-12,2032-04-03,ACTIVE
CARD041309,ACC0188212,Debit,RuPay,2021-02-14,2028-08-27,ACTIVE
CARD041310,ACC0153894,Credit,Visa,2025-06-14,2030-03-06,EXPIRED
CARD041311,ACC0055220,Debit,Visa,2024-01-17,2028-10-30,EXPIRED
CARD041312,ACC0165636,Credit,Visa,2020-04-29,2027-07-26,BLOCKED
CARD041313,ACC0006754,Credit,RuPay,2024-11-21,2029-03-11,EXPIRED
CARD041314,ACC0134809,Debit,RuPay,2022-02-06,2027-11-21,BLOCKED
CARD041315,ACC0048061,Debit,Visa,2025-06-28,2027-11-14,BLOCKED
CARD041316,ACC0196147,Debit,Mastercard,2024-02-22,2029-11-16,BLOCKED
CARD041317,ACC0005678,Debit,Visa,2022-03-02,2029-07-26,EXPIRED
CARD041318,ACC0130025,Credit,RuPay,2019-06-12,2030-01-04,ACTIVE
CARD041319,ACC0153575,Credit,Mastercard,2021-03-23,2027-09-09,EXPIRED
CARD041320,ACC0165134,Debit,Mastercard,2023-03-10,2029-11-13,BLOCKED
CARD041321,ACC0047946,Debit,RuPay,2024-01-03,2028-02-19,ACTIVE
CARD041322,ACC0067823,Debit,RuPay,2020-03-16,2027-11-18,BLOCKED
CARD041323,ACC0081228,Credit,Mastercard,2022-02-13,2030-08-08,ACTIVE
CARD041324,ACC0062458,Credit,RuPay,2020-01-20,2029-07-12,EXPIRED
CARD041325,ACC0131243,Debit,RuPay,2024-07-26,2028-05-18,EXPIRED
CARD041326,ACC0115117,Debit,Visa,2023-04-07,2029-03-20,EXPIRED
CARD041327,ACC0089772,Credit,Mastercard,2022-06-13,2028-07-18,EXPIRED
CARD041328,ACC0159920,Debit,Mastercard,2022-10-10,2031-10-08,BLOCKED
CARD041329,ACC0069885,Debit,Visa,2019-01-29,2031-08-28,BLOCKED
CARD041330,ACC0009253,Credit,Visa,2020-03-05,2032-02-29,EXPIRED
CARD041331,ACC0004048,Debit,Visa,2019-02-13,2032-02-05,ACTIVE
CARD041332,ACC0074133,Debit,Mastercard,2019-07-11,2031-05-19,EXPIRED
CARD041333,ACC0037076,Debit,Mastercard,2024-06-10,2030-01-07,EXPIRED
CARD041334,ACC0156048,Credit,Visa,2023-08-26,2031-05-23,ACTIVE
CARD041335,ACC0076013,Credit,Visa,2021-05-13,2028-05-01,ACTIVE
CARD041336,ACC0195335,Credit,Mastercard,2025-06-17,2030-10-28,EXPIRED
CARD041337,ACC0154626,Credit,Visa,2023-02-28,2030-05-06,ACTIVE
CARD041338,ACC0033116,Debit,Visa,2019-09-29,2028-10-18,EXPIRED
CARD041339,ACC0026772,Credit,Mastercard,2023-10-01,2029-04-21,BLOCKED
CARD041340,ACC0041580,Debit,RuPay,2021-12-03,2028-11-15,EXPIRED
CARD041341,ACC0144224,Debit,Mastercard,2021-12-22,2030-10-25,BLOCKED
CARD041342,ACC0128914,Credit,RuPay,2024-03-01,2029-12-29,BLOCKED
CARD041343,ACC0104223,Credit,Visa,2024-05-13,2028-07-01,EXPIRED
CARD041344,ACC0020048,Credit,Mastercard,2018-08-05,2031-09-26,BLOCKED
CARD041345,ACC0020696,Credit,Mastercard,2024-07-10,2031-07-01,EXPIRED
CARD041346,ACC0027571,Debit,RuPay,2021-08-06,2029-02-16,EXPIRED
CARD041347,ACC0116710,Debit,Mastercard,2019-04-11,2031-07-31,EXPIRED
CARD041348,ACC0065583,Debit,Mastercard,2020-09-21,2031-02-26,ACTIVE
CARD041349,ACC0059903,Debit,Visa,2022-08-14,2029-09-09,EXPIRED
CARD041350,ACC0077376,Debit,RuPay,2025-01-05,2029-01-03,ACTIVE
CARD041351,ACC0161012,Credit,Visa,2023-01-26,2029-01-12,EXPIRED
CARD041352,ACC0190497,Debit,RuPay,2020-05-15,2029-12-21,BLOCKED
CARD041353,ACC0029374,Debit,RuPay,2019-03-31,2027-09-02,ACTIVE
CARD041354,ACC0175109,Credit,Mastercard,2021-12-21,2029-09-02,BLOCKED
CARD041355,ACC0061619,Credit,Mastercard,2019-01-24,2031-03-31,BLOCKED
CARD041356,ACC0061092,Credit,Visa,2018-11-11,2029-12-05,ACTIVE
CARD041357,ACC0032463,Credit,Visa,2020-09-12,2029-12-25,EXPIRED
CARD041358,ACC0036482,Credit,Visa,2022-04-23,2030-12-23,BLOCKED
CARD041359,ACC0173353,Credit,Visa,2025-04-23,2029-06-13,EXPIRED
CARD041360,ACC0037815,Debit,Visa,2021-04-20,2027-12-13,ACTIVE
CARD041361,ACC0134883,Debit,RuPay,2022-09-06,2031-09-17,EXPIRED
CARD041362,ACC0143105,Credit,Visa,2024-04-16,2028-01-08,ACTIVE
CARD041363,ACC0153651,Credit,Visa,2025-06-08,2030-05-13,BLOCKED
CARD041364,ACC0002809,Debit,Visa,2019-03-02,2031-09-08,BLOCKED
CARD041365,ACC0162879,Debit,RuPay,2021-08-16,2031-12-09,EXPIRED
CARD041366,ACC0009305,Debit,Mastercard,2022-02-02,2030-04-12,BLOCKED
CARD041367,ACC0136294,Debit,Visa,2023-03-06,2031-08-20,EXPIRED
CARD041368,ACC0156300,Credit,Mastercard,2025-03-11,2030-08-21,EXPIRED
CARD041369,ACC0000550,Credit,RuPay,2025-07-12,2029-08-11,EXPIRED
CARD041370,ACC0193980,Credit,Visa,2022-01-18,2032-01-08,BLOCKED
CARD041371,ACC0115285,Credit,Visa,2025-04-01,2030-04-14,EXPIRED
CARD041372,ACC0050837,Credit,Visa,2024-09-22,2031-11-23,EXPIRED
CARD041373,ACC0105021,Credit,Mastercard,2022-05-10,2029-03-31,EXPIRED
CARD041374,ACC0086286,Debit,RuPay,2022-11-10,2027-12-09,EXPIRED
CARD041375,ACC0006772,Credit,RuPay,2022-10-04,2029-07-23,ACTIVE
CARD041376,ACC0079830,Debit,Mastercard,2021-08-11,2032-07-03,BLOCKED
CARD041377,ACC0176968,Credit,Visa,2021-03-21,2029-02-15,BLOCKED
CARD041378,ACC0078699,Debit,RuPay,2023-09-18,2031-08-25,ACTIVE
CARD041379,ACC0083288,Credit,Visa,2019-01-19,2029-07-19,EXPIRED
CARD041380,ACC0177656,Debit,Visa,2019-11-21,2029-05-01,EXPIRED
CARD041381,ACC0134300,Credit,Visa,2024-12-19,2029-06-22,EXPIRED
CARD041382,ACC0083377,Debit,Mastercard,2020-01-17,2031-07-06,BLOCKED
CARD041383,ACC0129667,Credit,RuPay,2021-11-21,2028-01-25,ACTIVE
CARD041384,ACC0101644,Debit,RuPay,2022-02-06,2028-10-25,BLOCKED
CARD041385,ACC0072595,Debit,Visa,2019-03-19,2029-02-17,BLOCKED
CARD041386,ACC0144544,Debit,Visa,2019-08-29,2028-06-27,ACTIVE
CARD041387,ACC0098678,Credit,RuPay,2024-05-19,2029-09-24,ACTIVE
CARD041388,ACC0085900,Credit,Mastercard,2022-08-25,2030-05-05,ACTIVE
CARD041389,ACC0036426,Credit,RuPay,2023-05-06,2029-12-05,BLOCKED
CARD041390,ACC0115932,Credit,Mastercard,2020-05-06,2028-03-24,ACTIVE
CARD041391,ACC0144784,Credit,Mastercard,2024-08-15,2027-07-25,EXPIRED
CARD041392,ACC0001023,Credit,Visa,2022-07-09,2028-10-07,EXPIRED
CARD041393,ACC0067550,Credit,Visa,2019-07-26,2030-01-27,ACTIVE
CARD041394,ACC0069678,Debit,Visa,2022-10-02,2031-08-30,ACTIVE
CARD041395,ACC0193224,Debit,RuPay,2021-08-11,2030-08-11,BLOCKED
CARD041396,ACC0067827,Debit,Visa,2021-06-03,2032-04-17,ACTIVE
CARD041397,ACC0108952,Debit,Visa,2019-11-12,2029-10-09,BLOCKED
CARD041398,ACC0043698,Debit,RuPay,2025-05-28,2030-11-05,BLOCKED
CARD041399,ACC0045932,Credit,Visa,2022-03-24,2028-09-28,BLOCKED
CARD041400,ACC0048635,Credit,Mastercard,2020-04-27,2028-04-13,BLOCKED
CARD041401,ACC0106558,Credit,Mastercard,2020-07-20,2030-04-08,EXPIRED
CARD041402,ACC0160260,Debit,Visa,2021-12-21,2031-03-27,EXPIRED
CARD041403,ACC0060754,Debit,RuPay,2021-12-29,2028-11-03,ACTIVE
CARD041404,ACC0077488,Debit,Mastercard,2022-07-25,2031-12-07,ACTIVE
CARD041405,ACC0095319,Credit,Mastercard,2021-12-08,2029-10-28,ACTIVE
CARD041406,ACC0062840,Debit,Mastercard,2023-10-01,2028-05-27,ACTIVE
CARD041407,ACC0116191,Credit,RuPay,2022-01-01,2032-03-10,ACTIVE
CARD041408,ACC0064678,Debit,RuPay,2021-04-19,2030-02-20,EXPIRED
CARD041409,ACC0007510,Credit,RuPay,2023-11-26,2029-07-24,ACTIVE
CARD041410,ACC0044403,Debit,Visa,2019-10-18,2028-02-20,BLOCKED
CARD041411,ACC0101880,Credit,Mastercard,2023-12-11,2030-11-15,ACTIVE
CARD041412,ACC0155661,Credit,Mastercard,2022-12-06,2028-03-25,EXPIRED
CARD041413,ACC0056535,Credit,RuPay,2018-11-13,2029-06-14,ACTIVE
CARD041414,ACC0143022,Credit,Mastercard,2020-04-02,2029-03-02,EXPIRED
CARD041415,ACC0049899,Debit,RuPay,2018-09-16,2029-09-12,BLOCKED
CARD041416,ACC0032079,Credit,Mastercard,2020-12-26,2031-03-08,EXPIRED
CARD041417,ACC0046937,Debit,RuPay,2024-09-07,2028-03-24,BLOCKED
CARD041418,ACC0006068,Credit,Mastercard,2022-08-06,2029-02-20,EXPIRED
CARD041419,ACC0090352,Debit,RuPay,2025-03-30,2032-05-17,EXPIRED
CARD041420,ACC0075140,Credit,RuPay,2024-02-13,2031-08-27,EXPIRED
CARD041421,ACC0132690,Debit,RuPay,2023-02-23,2028-02-12,EXPIRED
CARD041422,ACC0102879,Debit,Mastercard,2021-05-27,2029-06-28,EXPIRED
CARD041423,ACC0190401,Debit,Visa,2018-10-14,2030-04-25,BLOCKED
CARD041424,ACC0066585,Credit,Visa,2021-04-19,2031-05-13,EXPIRED
CARD041425,ACC0188438,Debit,Visa,2019-11-18,2028-03-06,EXPIRED
CARD041426,ACC0148878,Credit,RuPay,2020-08-19,2031-11-14,EXPIRED
CARD041427,ACC0187473,Debit,Visa,2020-07-04,2028-07-30,EXPIRED
CARD041428,ACC0016049,Debit,Visa,2024-06-08,2031-09-10,ACTIVE
CARD041429,ACC0155449,Credit,RuPay,2025-04-25,2031-07-19,EXPIRED
CARD041430,ACC0181920,Credit,Mastercard,2023-03-16,2030-11-16,EXPIRED
CARD041431,ACC0037068,Credit,Visa,2022-07-05,2027-09-16,ACTIVE
CARD041432,ACC0141708,Credit,RuPay,2025-06-18,2029-10-18,EXPIRED
CARD041433,ACC0015862,Credit,Visa,2019-07-04,2028-10-25,BLOCKED
CARD041434,ACC0155298,Credit,Mastercard,2019-04-09,2029-12-25,ACTIVE
CARD041435,ACC0005660,Credit,Mastercard,2020-12-20,2027-07-28,BLOCKED
CARD041436,ACC0035361,Debit,Visa,2023-01-03,2031-01-20,BLOCKED
CARD041437,ACC0140589,Credit,Mastercard,2020-06-13,2031-12-24,ACTIVE
CARD041438,ACC0141852,Debit,RuPay,2020-04-17,2029-06-07,ACTIVE
CARD041439,ACC0113086,Credit,Mastercard,2019-03-09,2027-11-11,BLOCKED
CARD041440,ACC0154553,Credit,RuPay,2023-06-07,2030-09-27,BLOCKED
CARD041441,ACC0022226,Credit,Mastercard,2021-12-14,2031-03-06,EXPIRED
CARD041442,ACC0138129,Debit,Mastercard,2021-09-13,2028-11-18,EXPIRED
CARD041443,ACC0044827,Debit,RuPay,2023-04-26,2029-05-12,EXPIRED
CARD041444,ACC0173522,Debit,Mastercard,2021-11-29,2028-12-04,ACTIVE
CARD041445,ACC0199875,Debit,Mastercard,2024-04-20,2030-05-12,BLOCKED
CARD041446,ACC0139884,Credit,Visa,2020-08-12,2029-11-10,ACTIVE
CARD041447,ACC0172487,Credit,Mastercard,2024-12-28,2032-03-23,BLOCKED
CARD041448,ACC0177098,Debit,Visa,2018-08-23,2031-02-14,ACTIVE
CARD041449,ACC0107714,Credit,Mastercard,2021-09-03,2030-02-25,BLOCKED
CARD041450,ACC0047354,Credit,Visa,2025-02-20,2029-03-24,ACTIVE
CARD041451,ACC0074525,Debit,Mastercard,2023-10-29,2030-11-16,EXPIRED
CARD041452,ACC0090772,Debit,Mastercard,2023-08-16,2031-07-17,BLOCKED
CARD041453,ACC0029453,Debit,Mastercard,2024-08-02,2032-03-01,BLOCKED
CARD041454,ACC0087242,Debit,Mastercard,2020-12-26,2029-06-05,EXPIRED
CARD041455,ACC0072519,Debit,Mastercard,2025-03-09,2031-04-28,EXPIRED
CARD041456,ACC0007474,Debit,Mastercard,2019-12-28,2031-11-20,BLOCKED
CARD041457,ACC0000279,Debit,Visa,2025-01-24,2027-08-17,BLOCKED
CARD041458,ACC0177948,Debit,Visa,2019-11-20,2030-04-30,EXPIRED
CARD041459,ACC0034348,Credit,RuPay,2019-10-01,2028-02-25,EXPIRED
CARD041460,ACC0137422,Credit,Visa,2023-12-30,2032-05-20,EXPIRED
CARD041461,ACC0158454,Debit,Visa,2022-05-01,2030-06-21,BLOCKED
CARD041462,ACC0139824,Debit,RuPay,2022-10-11,2031-03-05,ACTIVE
CARD041463,ACC0147246,Credit,Visa,2020-12-13,2028-08-22,ACTIVE
CARD041464,ACC0055117,Credit,Mastercard,2019-02-24,2031-07-25,ACTIVE
